X,Y,Z,X_new,Y_new,Z_new
-0.7530931,0.8663927,-2.0241365,-0.79085659,0.909837544,-2.125635849
-0.4122771,0.8922313,-1.9454838,-0.431596766,0.934042041,-2.036650876
-0.6091489,0.9561152,-2.2281858,-0.637214601,1.000166898,-2.330846409
-0.3876977,0.7577962,-1.4541575,-0.399212144,0.780302399,-1.49734531
-0.1181203,0.8757686,-1.8290256,-0.119863253,0.888691221,-1.856014241
-0.3483405,0.9659401,-2.1686365,-0.363191524,1.007121644,-2.261093371
-0.0169435,0.8860437,-1.9771543,-0.01730966,0.905191659,-2.019881843
0.2037361,0.9326921,-0.3916432,0.211195417,0.966840423,-0.405982293
0.2148411,0.8353189,-1.0135131,0.222633646,0.865616924,-1.050274443
0.1411887,0.7607014,-1.2914318,0.145002172,0.781247758,-1.326313056
0.0153877,0.8001544,-1.4906607,0.016016599,0.832856907,-1.551584369
0.151819,0.9297224,-2.1605858,0.159818038,0.978707608,-2.27442273
-1.261061,0.138001,-0.7626147,-1.324681065,0.1449631,-0.801088332
-1.1072864,0.4030131,-1.0598905,-1.128064609,0.410575634,-1.079779326
0.1302371,0.7687756,-1.1361277,0.132856319,0.784236568,-1.158976544
0.4739518,0.6946488,-1.1518639,0.473245119,0.693613051,-1.150146425
0.5369367,0.7685996,-0.7379372,0.550270051,0.787685663,-0.756261847
0.6926893,0.5856565,-1.3162132,0.698804486,0.590826781,-1.327832968
0.7279402,0.5849449,-0.978897,0.766409587,0.615857428,-1.030628677
0.865174,0.4855935,-1.1629241,0.894182371,0.501874938,-1.201915718
0.411487,0.7461522,-1.6738934,0.42705765,0.774386567,-1.737233454
0.264751,0.8051958,-1.9738448,0.278712854,0.847658441,-2.077937075
0.5586753,0.6588898,-1.5084851,0.583531377,0.688204531,-1.575599258
0.9513294,0.3562313,-1.3866474,0.983883885,0.368421532,-1.434098463
0.6008834,0.6647365,-1.8649376,0.628551038,0.69534425,-1.950808534
0.5296419,0.7451026,-2.2466059,0.546806237,0.769249467,-2.319412642
0.6753541,0.6641016,-2.0899042,0.696089108,0.684491129,-2.154069324
0.8349819,0.5728615,-0.4399458,0.871568345,0.597962602,-0.459222928
0.9893783,0.3193715,-1.2360942,1.013567667,0.327179832,-1.266315539
0.9241485,0.4448787,-0.7161718,0.940181635,0.45259694,-0.728596729
1.0105922,0.2940693,-0.8627966,1.034090242,0.300906927,-0.882858135
1.1457287,0.058221,-1.0347751,1.202677934,0.061114915,-1.086209309
1.1434455,0.0135722,-1.4589108,1.188751948,0.014109968,-1.516716849
0.9403711,0.4267535,-1.6509445,0.975598312,0.442740099,-1.712790479
0.8849711,0.3796796,-1.9348818,0.923775277,0.396327776,-2.019722419
1.1186318,0.0110047,-1.8345039,1.177787151,0.011586649,-1.931515913
0.4428731,0.8410229,-0.512591,0.459354881,0.872322058,-0.531667373
-0.4234285,-1.0257691,1.0467502,-0.438088159,-1.061282593,1.082990087
-0.6852194,-0.9505923,1.2240237,-0.707651678,-0.981712188,1.264095011
-0.9010887,-0.8426368,0.9885745,-0.905764954,-0.847009714,0.993704766
-1.0302423,-0.7281249,1.2501845,-1.060686562,-0.749641416,1.287128182
-0.3481738,-1.0701719,0.5674434,-0.358813408,-1.10287456,0.584783519
-0.6203327,-0.9812442,0.8354296,-0.635206855,-1.004772185,0.855461285
-0.8573879,-0.8580938,0.6742417,-0.884012197,-0.884740017,0.695178794
-1.0003933,-0.7212365,0.7994417,-1.023624505,-0.737985105,0.818006392
-0.667904,-0.9710406,0.0221396,-0.691610196,-1.005506151,0.02292541
-0.8697746,-0.88479,0.4054914,-0.885507203,-0.900794204,0.412825984
-1.2002887,-0.532039,1.4066012,-1.250207166,-0.554165819,1.465099938
-1.2990129,0.0101124,1.3823975,-1.339819661,0.010430068,1.425823677
-1.1928805,-0.3844769,0.8032306,-1.253478092,-0.404008089,0.844034218
-1.2362714,-0.3542736,0.3377027,-1.272737612,-0.364723584,0.347663893
-1.0830777,-0.5965759,0.5297808,-1.128459656,-0.621572981,0.551979105
-1.133936,-0.5679948,0.0197407,-1.183339618,-0.592741345,0.020600768
-1.069198,-0.7172941,0.1837148,-1.101076417,-0.73868041,0.189192305
-1.2862092,-0.1376965,0.0548453,-1.348816684,-0.144399011,0.057514948
-1.2758253,-0.4400477,1.1500165,-1.310643226,-0.452056827,1.181401039
-1.2440861,-0.3031046,0.6056561,-1.30487968,-0.317916126,0.635252124
-0.1288751,-1.0613931,-0.2776367,-0.133306498,-1.097889332,-0.287183298
-1.1233991,-0.557855,-0.3150557,-1.171378621,-0.581680563,-0.328511489
-1.2223274,-0.3476468,-0.1470472,-1.245909017,-0.354353738,-0.149884092
-1.0513827,-0.7014359,-0.1364526,-1.10105261,-0.734573461,-0.142898957
-1.2782459,-0.1421146,-0.3427497,-1.330047863,-0.147873911,-0.356639912
-1.0460115,0.5332911,1.2927539,-1.08993093,0.555682672,1.347033432
-1.2474837,0.268921,0.3217112,-1.297742916,0.279755417,0.334672454
-1.1121746,0.5009253,0.4807064,-1.149678141,0.517816958,0.496916258
-1.2997767,0.102608,0.5061673,-1.349368972,0.106522952,0.525479838
-1.2497231,0.2015191,0.1634209,-1.305545921,0.210520586,0.17072061
-1.2320257,0.2459285,1.1545865,-1.277802719,0.255066194,1.197486196
-1.1702057,0.3760197,0.9184346,-1.216691222,0.390956794,0.954918708
-1.169946,0.4343141,0.7154277,-1.201978516,0.446205395,0.73501574
-0.99742,0.658427,0.2921323,-1.039669518,0.68631718,0.304506675
-0.8347864,0.8416402,0.5118363,-0.865441875,0.872547364,0.530632228
-1.0232134,0.6054665,0.0122938,-1.063790959,0.629477476,0.012781335
-0.8276466,0.8025703,0.1220957,-0.861982283,0.83586567,0.127160953
-0.6191384,0.934307,-0.0556797,-0.650990021,0.982372493,-0.058544146
-0.5944049,0.9329119,0.6711024,-0.614688772,0.964747213,0.694003549
-0.8570678,0.8241682,0.8116803,-0.875151665,0.841557893,0.828806502
-0.9446306,0.6420635,0.8979626,-0.973791461,0.661884078,0.925682814
-0.8782317,0.6496615,1.0892429,-0.918163424,0.67920052,1.13876895
-0.7034442,0.8690894,0.3166769,-0.724155761,0.894678065,0.326000842
-1.2047185,0.2839829,-0.2647528,-1.249591988,0.294560727,-0.274614342
-1.2738578,0.0588513,-0.1087889,-1.342445459,0.06202,-0.114646364
-0.9500993,0.7142377,-0.1538088,-0.986662496,0.741724104,-0.159727909
-0.2837052,0.9796526,-0.1723834,-0.294687905,1.017576597,-0.179056651
-0.0976531,0.9898563,-0.2810474,-0.100028729,1.013936756,-0.287884503
-0.9522787,0.7413221,0.6616829,-0.989534601,0.770324768,0.687569851
-0.3209944,1.0172817,0.4142505,-0.325183082,1.030556293,0.419656089
-0.4021463,0.991479,0.1827919,-0.410850229,1.012938263,0.186748191
-1.1741115,-0.5435068,0.9376705,-1.220968896,-0.565197511,0.975091817
-1.3309045,-0.0054754,0.7482668,-1.373981927,-0.005652622,0.772485975
-1.2813607,-0.0871318,0.9359367,-1.329707346,-0.090419344,0.971250254
0.7349008,-0.749312,1.4437542,0.756900327,-0.771742932,1.486973515
1.035155,-0.4244078,1.2198877,1.075593308,-0.440987282,1.267542587
0.9277563,-0.6286766,0.6587346,0.951373307,-0.64468022,0.675503378
0.9682741,-0.5431102,0.8890955,1.02093388,-0.572647357,0.937449136
0.5478765,-0.875638,0.3486222,0.569662004,-0.910456459,0.36248465
0.6062212,-0.8778348,1.1451848,0.63273049,-0.916221411,1.19526229
0.2348822,-0.9755657,1.3586324,0.238981304,-0.992591024,1.382342907
0.0856546,-1.0252905,1.0598398,0.088349145,-1.057544364,1.093180525
-0.2367192,-1.0528051,1.2594966,-0.241782881,-1.075325745,1.2864386
0.4464735,-0.9509428,0.9711582,0.465421206,-0.991299473,1.012372786
0.7614879,-0.7799498,0.9765458,0.792337319,-0.811547148,1.01610765
0.6078383,-0.8996393,0.7764561,0.632947988,-0.936803233,0.808531358
0.2339805,-1.0196761,0.8539559,0.241763125,-1.053592417,0.882360056
0.1561737,-1.0881194,0.6446883,0.159886533,-1.113988065,0.660014951
-0.1555623,-1.0774815,0.8032835,-0.162011224,-1.122149114,0.836584079
0.0585994,-1.1155823,0.4713231,0.059016836,-1.123529214,0.474680597
-0.0450693,-1.0904478,0.2610174,-0.047059097,-1.138590768,0.272541246
0.1545996,-1.0124876,-0.0486941,0.159677844,-1.045745508,-0.05029359
0.4007124,-0.8927248,0.0895267,0.428337278,-0.954268726,0.095698618
0.6711169,-0.740545,-0.3095445,0.679344219,-0.749623448,-0.313339251
0.3549155,-0.91436,-0.2194892,0.372851638,-0.960568429,-0.230581386
0.0008475,0.9603365,-0.0185169,0.000865491,0.980722803,-0.018909982
0.6684057,0.7212063,-0.2429992,0.69281438,0.74754314,-0.251872987
0.2522805,0.8491773,-0.1692722,0.258430207,0.869877241,-0.173398458
-0.4438899,-1.0633166,3.1261167,-0.46785234,-1.120717456,3.294873376
-0.6033396,-0.9736898,2.8848786,-0.615622401,-0.993512199,2.943609023
-0.5838665,-1.0069788,2.6304519,-0.612426682,-1.056235776,2.759122042
-0.8126324,-0.9244978,2.3659932,-0.845890651,-0.962334318,2.46282517
-1.0144887,-0.756567,3.1415625,-1.044853576,-0.779211967,3.235593272
-1.0381768,-0.7381543,2.5543728,-1.053986912,-0.749395451,2.593272648
-1.1525973,-0.5952695,2.3578306,-1.211918053,-0.62590625,2.479181125
-1.169969,-0.5701622,2.9227786,-1.238730862,-0.603671989,3.094557252
-1.2936885,-0.2644814,3.0534761,-1.306382027,-0.267076462,3.083436467
-1.320654,-0.0590284,2.821518,-1.372281078,-0.061335941,2.931816934
-1.3057843,-0.0085271,2.5365708,-1.376376066,-0.008988082,2.67369989
-0.4895469,-1.0096516,1.775863,-0.512391984,-1.05676777,1.858735016
-0.8729086,-0.9003406,2.0620949,-0.913772568,-0.942488758,2.158628924
-0.9721026,-0.8049839,2.1912953,-1.011198661,-0.837358775,2.279424902
-0.6413616,-0.9673773,2.2030094,-0.6642912,-1.001962431,2.281770157
-0.9193973,-0.8290998,1.7651243,-0.960795452,-0.866432082,1.844603415
-0.6540823,-0.9634103,1.9426274,-0.675844025,-0.995463561,2.007259823
-0.7105924,-0.9276402,1.5809005,-0.746228264,-0.974160905,1.660181892
-0.8964692,-0.8521453,1.4071616,-0.911115774,-0.866067707,1.430151901
-1.0227516,-0.7365682,1.5745901,-1.052095219,-0.757700972,1.619766438
-1.1952734,-0.5101003,2.0784488,-1.206381715,-0.514840935,2.097764937
-0.9941886,-0.7513761,1.9105302,-1.020212817,-0.771044375,1.960540884
-1.2846139,-0.1519293,2.2177028,-1.321151547,-0.156250551,2.28077984
-1.2792405,-0.3935007,1.6728877,-1.321243578,-0.406421054,1.727815942
-1.2811901,0.0043076,1.9301131,-1.33387277,0.004484729,2.009479551
-1.2311915,0.3605285,2.8397416,-1.270824904,0.372134308,2.931155994
-1.3076631,0.3060543,3.0300335,-1.365257661,0.31953412,3.163487942
-1.0022063,0.7434377,2.9024724,-1.041092502,0.772283526,3.015090058
-1.1101533,0.5556387,2.7259789,-1.153920666,0.577544542,2.833449567
-0.8507596,0.8488459,2.7064616,-0.872523431,0.870560775,2.775697343
-1.2704721,0.1752351,2.6868173,-1.314132085,0.181257083,2.779150224
-1.1341266,0.5322726,2.3926517,-1.175804301,0.551832937,2.480578588
-0.5702471,1.0122489,2.3402452,-0.58902106,1.045574663,2.41729192
-0.5608158,1.0234489,2.8803189,-0.56662846,1.03405659,2.910172398
-0.5919366,1.0280976,3.0755924,-0.625521053,1.086428333,3.250090968
-0.6614864,0.9207959,2.5627576,-0.68870446,0.958683721,2.668206919
-1.2396191,0.2817255,2.1110192,-1.26134268,0.28666257,2.148013544
-1.1715634,0.4214536,1.9369864,-1.188110418,0.427406159,1.964344158
-0.9896712,0.6481998,2.1323442,-1.035723992,0.678362758,2.231569482
-1.1956619,0.3789148,1.7046111,-1.243804184,0.394171474,1.77324578
-0.924557,0.6933829,1.9224005,-0.957791264,0.718307345,1.991503395
-1.2039722,0.3148935,1.4818852,-1.243694704,0.325282742,1.530776853
-0.6672191,0.908288,2.102692,-0.689920863,0.939191999,2.174234938
0.110008,0.9779294,2.6484407,0.114887168,1.021303351,2.765906579
-1.269068,-0.3981573,2.4592064,-1.305537621,-0.409599276,2.529877416
-1.2443897,-0.4209093,2.6573226,-1.328747291,-0.449442881,2.837463382
-0.398559,0.9926395,2.7029759,-0.41556882,1.035003664,2.818334311
-0.8798608,-0.8722872,2.9731336,-0.916594021,-0.908704232,3.097258659
-0.9499005,-0.8268354,2.784539,-0.980471273,-0.853445553,2.874154186
0.8164583,-0.3225074,3.257966,0.832502765,-0.328845089,3.32198926
0.6405039,-0.5469135,3.1316042,0.666482231,-0.569095879,3.258619587
0.5871946,-0.6622662,3.2235609,0.609468568,-0.687387848,3.345839771
0.7918524,-0.0513682,2.9147774,0.814008694,-0.052805499,2.996333841
0.6129899,-0.5401178,2.9433316,0.631074416,-0.556052433,3.030166192
0.1489769,-0.8917144,2.830431,0.154755461,-0.926302489,2.940218618
0.7801171,-0.2988611,2.7783228,0.821298287,-0.31463752,2.924986207
0.5169595,-0.6868216,2.7411069,0.531742919,-0.706462542,2.819493952
0.4773264,-0.8393389,2.3147223,0.483142816,-0.849566586,2.342928133
0.4799857,-0.7753916,2.5441459,0.502707938,-0.812098178,2.664584255
0.2791146,-0.8877334,3.0829774,0.290376579,-0.923552503,3.207372275
0.014581,-1.0092337,3.2735997,0.014979262,-1.036799649,3.363013957
0.1432944,-0.9316559,2.6309106,0.148565207,-0.965925058,2.727683551
-0.0373639,-1.001276,2.3839084,-0.039117931,-1.048280447,2.495819898
0.832813,-0.553038,2.041294,0.843375864,-0.560052378,2.067184459
0.7419124,-0.6158201,2.2104172,0.768991905,-0.638297287,2.291096541
0.6664378,-0.7883576,1.9195204,0.687580773,-0.813368521,1.980417858
1.0090668,-0.2783339,1.5076464,1.045454699,-0.288370882,1.562013548
0.4891043,-0.902093,1.7304225,0.50239749,-0.926610662,1.777453033
0.2991052,-1.0128712,1.9213022,0.308510669,-1.044721294,1.98171823
-0.0062812,-1.0361708,1.747225,-0.006605565,-1.089679273,1.837452732
0.0930766,-1.017632,2.1398106,0.096150672,-1.051241674,2.210482845
0.2008123,-0.9995131,1.5789466,0.204134548,-1.016049089,1.605068762
-0.1237929,-1.0499395,1.4364962,-0.128043433,-1.085990049,1.485819496
-0.2975356,-1.0603332,1.5956339,-0.307288277,-1.095088998,1.647935883
-0.4065582,-1.0158892,2.0827754,-0.411925084,-1.029299727,2.110269655
-0.4864146,-1.0122047,1.3958099,-0.506450178,-1.053897745,1.45330377
0.8666564,0.0957086,3.1533402,0.880167598,0.0972007,3.202500862
0.7773818,0.1470648,2.7736657,0.808778147,0.153004349,2.885686552
0.8216809,-0.2087989,3.0399105,0.870321401,-0.22115903,3.219862072
-0.174055,-1.029056,1.9470163,-0.183751056,-1.08638147,2.055478447
0.9620955,-0.4896265,1.7661102,0.995272208,-0.506510682,1.827012389
0.5012449,-0.8719302,2.1122849,0.51702798,-0.899385331,2.178796025
0.9687843,-0.1331585,3.377154,1.002439596,-0.137784389,3.494475388
0.0075662,1.059481,3.1392969,0.007767424,1.087658051,3.222786957
0.1199612,0.9900002,2.8974393,0.124070961,1.023916704,2.996702927
0.6662823,0.6192309,3.2120066,0.672825964,0.625312464,3.243552223
0.446551,0.8650972,3.0860371,0.460923627,0.892941095,3.185363848
0.4001306,0.7471879,2.8123295,0.41241654,0.770130174,2.898681587
0.8330307,0.4270344,3.3721472,0.855430006,0.438516899,3.462820639
0.5441533,0.6555965,2.9547906,0.568835082,0.685333138,3.088814407
0.6804306,0.4721549,3.1281561,0.705736143,0.489714569,3.244493738
0.6314962,0.3956895,2.8613361,0.652190566,0.408656393,2.955103153
0.5849214,0.5722475,2.716936,0.607968695,0.594795413,2.823989745
0.7787352,0.2069777,3.0100021,0.807410919,0.214599333,3.120840769
-1.9774843,0.04096,4.5313252,-2.039583323,0.042246269,4.673622598
-1.9096568,-0.2527568,4.5354008,-1.993446674,-0.263846992,4.734400255
-1.8265923,-0.5147689,4.5485577,-1.867900424,-0.526410325,4.651422682
-1.6855586,-0.7696721,4.5569015,-1.774268577,-0.810179499,4.796728598
-1.5014391,-0.9992607,4.571327,-1.562670139,-1.040012117,4.757752876
-1.2870406,-1.2016437,4.5849165,-1.321721305,-1.234023293,4.70846205
-1.046275,-1.3741758,4.6006139,-1.102067194,-1.447453173,4.845939788
-0.7821245,-1.5100738,4.6159473,-0.811312558,-1.566428154,4.788209563
-0.5006258,-1.590774,4.6308323,-0.519140057,-1.649604365,4.802090791
-1.942891,0.3394623,4.534517,-1.98295407,0.346462128,4.628020276
-1.8704556,0.6215462,4.539788,-1.932271974,0.642087576,4.689822694
-1.7425713,0.8666463,4.5498792,-1.761879935,0.876249211,4.600294329
-1.5573693,1.081736,4.5541082,-1.576324261,1.094901961,4.609536892
-1.3401683,1.2695408,4.5590956,-1.397977237,1.324303179,4.755754834
-1.0874288,1.4276275,4.5645261,-1.112121132,1.460044751,4.668173156
-0.8035953,1.5472514,4.5723207,-0.827965786,1.594174606,4.710984622
-0.5049344,1.6256141,4.5881544,-0.52596907,1.693334295,4.779288759
-0.5859027,-1.3915749,4.3572979,-0.600696329,-1.426711182,4.46731659
-0.5763564,-1.4526386,4.5339874,-0.586322448,-1.477756854,4.612386698
-0.7912213,-1.2442773,4.1683563,-0.828504322,-1.302908706,4.3647728
-0.8181786,-1.3206066,4.4011974,-0.853105247,-1.37698104,4.589076998
-1.1653532,-1.1229951,4.3988908,-1.195211519,-1.151768133,4.51159782
-1.0435937,-1.0834382,4.1887945,-1.080687704,-1.121948456,4.337683055
-0.5986323,-1.1101483,3.8012665,-0.62436837,-1.157875183,3.964688453
-0.6786203,-1.2020397,3.9626709,-0.699140575,-1.23838725,4.082495043
-0.8524872,-0.92187,3.7019036,-0.876854915,-0.948220971,3.807719772
-0.9047321,-1.0356007,3.9320598,-0.952160438,-1.0898895,4.138188288
-1.1723239,-0.9071132,3.9587409,-1.206036112,-0.933198817,4.072581377
-1.1155875,-0.7181521,3.734546,-1.157910956,-0.745397546,3.876228203
-0.8666013,-0.9300364,3.4190477,-0.898171799,-0.963917855,3.543604451
-1.1132414,-0.6230407,3.510407,-1.171658804,-0.655734795,3.6946158
-1.4327668,-0.9405338,4.4497792,-1.497879976,-0.983277073,4.652002797
-1.3788838,-0.8768901,4.3085962,-1.439082568,-0.915173024,4.496699203
-1.654779,-0.4870471,4.3060122,-1.691145554,-0.49775078,4.400644067
-1.3589908,-0.5657849,3.8990871,-1.416113533,-0.58956665,4.062978211
-1.5836963,-0.3422465,4.0746671,-1.632634478,-0.352822341,4.200579361
-1.6922894,0.1320696,4.1390549,-1.744398323,0.136136283,4.26650455
-1.7621643,-0.1205292,4.1701811,-1.811135971,-0.123878783,4.286073095
-1.8056137,-0.2325941,4.3781117,-1.855141528,-0.238974136,4.498202927
-1.793418,0.0658301,4.3381081,-1.864044442,0.06842255,4.508946766
-1.632979,0.1002859,3.9351211,-1.707596431,0.104868369,4.114932737
-1.2932063,-0.4050321,3.6464099,-1.355673633,-0.424596863,3.822546919
-1.4426789,-0.2046354,3.7380893,-1.460679654,-0.2071887,3.784730604
-1.1901477,-0.4796052,3.2782296,-1.250699525,-0.504006348,3.445017962
-1.3271147,-0.2181172,3.426963,-1.364309684,-0.224230361,3.523010337
-1.4362656,-0.0444923,3.5883169,-1.467781019,-0.045468577,3.667053945
-1.5332875,0.1695482,3.7496987,-1.583721565,0.175125109,3.873036658
-1.3580348,0.0062402,3.2405594,-1.396435816,0.006416654,3.332192377
-1.4088769,0.1704534,3.4251291,-1.47722032,0.178721949,3.591279199
-1.6838619,0.3363998,4.2489993,-1.739658187,0.347546712,4.389793736
-1.8095848,0.4201234,4.4500583,-1.903116364,0.441838215,4.680067369
-1.5519487,0.489503,4.0179007,-1.590586369,0.501689779,4.117931274
-1.5313125,0.8969732,4.4248527,-1.592068731,0.932561436,4.600412797
-1.6259662,0.6322006,4.2880491,-1.693682705,0.658529816,4.466633192
-1.4067231,0.8650299,4.1502679,-1.43165492,0.880361112,4.223824474
-1.4368163,0.4001056,3.5704731,-1.539823707,0.42878974,3.826445401
-1.4099735,0.604873,3.8079245,-1.409660589,0.604738762,3.807079419
-1.3460743,0.3335709,3.2730642,-1.397568639,0.346331721,3.398275919
-1.2607734,0.598557,3.4002144,-1.296599482,0.61556557,3.496834744
-1.1694653,0.7908979,3.6187012,-1.217805658,0.823590009,3.768281792
-1.1350877,0.6646896,3.2183337,-1.158967546,0.678673265,3.28604064
-0.9911184,0.7774581,3.0944374,-1.016556996,0.797412772,3.173860951
-1.1603182,1.1372983,4.347579,-1.175836334,1.152508565,4.405723665
-0.8628576,1.3485065,4.3823981,-0.919272108,1.436673228,4.668923749
-1.0536933,1.1174022,4.179765,-1.089925964,1.15582558,4.323491851
-0.7183269,1.2751385,4.1874361,-0.744848026,1.322217495,4.342039137
-0.5016778,1.4117262,4.3517142,-0.512811852,1.443057531,4.448294541
-0.5128808,1.5160445,4.5103245,-0.527233897,1.558471383,4.636547054
-1.0824674,1.0310783,3.9804469,-1.121997426,1.068731676,4.125806629
-0.8920583,1.0609478,3.760775,-0.925525906,1.100751681,3.901869068
-0.767844,1.1951094,4.001843,-0.80114335,1.246938112,4.175392274
-0.8164909,0.9629786,3.456198,-0.844966152,0.996562634,3.576733462
-0.5005659,1.2969945,4.0707169,-0.518351145,1.343077073,4.215350595
-0.3968565,1.1010887,3.3345121,-0.410362592,1.138561705,3.447994501
-0.4724742,1.240804,3.8623202,-0.477755997,1.254674968,3.905497141
-1.2177115,0.8803698,3.8620574,-1.266668018,0.915763931,4.017326429
-1.5238878,-0.1753959,3.8846121,-1.579727359,-0.181822902,4.026955275
-1.1683607,1.2454739,4.4563046,-1.22983163,1.311001985,4.690764034
-1.342176,1.0626491,4.4501632,-1.405165656,1.11252028,4.65901379
-0.7954757,0.9332182,3.2363295,-0.816114642,0.957430928,3.320297392
-1.5596854,0.3254559,3.9030997,-1.607132651,0.335356607,4.02183605
-1.5149873,-0.7419339,4.3450115,-1.606681709,-0.786839353,4.607992756
-1.4563383,-0.6464936,4.1671087,-1.519287935,-0.674438025,4.347230291
-0.4346458,1.1258122,3.6375325,-0.446795451,1.157282021,3.739212422
-1.2892128,-0.8613509,4.1431386,-1.331099192,-0.889336103,4.277748751
1.6129421,-0.0007716,4.7526299,1.656203383,-0.000792295,4.880101846
-0.2024408,-1.6197235,4.6446836,-0.209423887,-1.675594997,4.80489948
0.1006351,-1.5962012,4.6597765,0.103037069,-1.634299498,4.770996535
0.3937116,-1.5218355,4.6741511,0.408363137,-1.578468907,4.848094408
0.6704005,-1.4021369,4.6880114,0.688754379,-1.440523881,4.816357358
0.9189589,-1.254457,4.699167,0.971065353,-1.325586737,4.965617356
1.1235216,-1.0671631,4.7110245,1.148136311,-1.090543079,4.814236139
1.2960006,-0.8312276,4.7214437,1.349193262,-0.865344257,4.915229225
1.437858,-0.5684994,4.7314462,1.477297847,-0.584093102,4.861227802
1.5426362,-0.283096,4.7431105,1.614101406,-0.296210896,4.962843039
0.552341,-0.7510643,3.5013966,0.570115404,-0.775233645,3.614071991
1.3872827,-0.0112685,4.4831625,1.437753797,-0.011678462,4.646265616
1.3706628,-0.3378786,4.6444414,1.40854175,-0.347216044,4.772792856
1.4949806,0.0232154,4.670591,1.528057822,0.023729053,4.773930251
1.2240157,0.056958,4.1481014,1.262617976,0.058754307,4.278921743
1.2637501,-0.1763786,4.2877155,1.33118531,-0.185790372,4.516513105
1.2419615,-0.400389,4.4892374,1.258120614,-0.405598446,4.547646697
1.2542454,-0.6314482,4.5846138,1.286263501,-0.647567671,4.701648815
1.1417827,-0.3267914,4.0367001,1.192844177,-0.341405785,4.217224702
1.0789902,-0.5426375,4.3260134,1.120022838,-0.563273321,4.49052624
1.0856654,-0.1144902,3.7638678,1.1273845,-0.11888974,3.908502766
1.1747569,0.053183,3.9705507,1.212745657,0.054902808,4.098948571
0.8901011,-0.387105,3.5386111,0.92686522,-0.403093717,3.684767446
1.1172515,-0.6710278,4.4615392,1.141724147,-0.685726215,4.559266232
1.1004765,-0.8731203,4.5568933,1.145701637,-0.909002016,4.744163199
0.9200288,-0.6972179,4.1454869,0.964170849,-0.730669708,4.344383159
0.9254489,-0.8460553,4.3773119,0.950432769,-0.86889582,4.495483941
0.9020116,-1.0731059,4.5416557,0.945204074,-1.124491158,4.759131113
0.7029079,-0.9339488,4.1170579,0.724440958,-0.962559623,4.243180888
0.9289766,-0.4994821,3.8122662,0.957582011,-0.514862349,3.929654995
0.5940065,-0.7941956,3.7898178,0.60941998,-0.814803655,3.888157267
0.8001871,-0.7194369,3.9476101,0.824155656,-0.740986689,4.065855587
0.7426144,-0.5786625,3.6772652,0.780258105,-0.607995355,3.863668652
0.7348649,-0.5431042,3.3669972,0.756074061,-0.558778897,3.464173139
0.3449598,-1.1576921,4.0381889,0.363618639,-1.220311543,4.256614111
0.6237352,-1.2914393,4.5327424,0.64461635,-1.334673572,4.68448768
0.7029507,-1.0867685,4.3475376,0.737961344,-1.140895291,4.564067853
0.4604786,-1.2367057,4.362016,0.478275231,-1.284502048,4.530599709
0.5136317,-1.1343568,4.2057307,0.532320124,-1.175630229,4.35875568
0.2503773,-1.4032781,4.4789501,0.26180057,-1.467301573,4.683298719
0.0020533,-1.3670774,4.3241078,0.002095079,-1.394893597,4.412091287
-0.0721427,-1.4752619,4.478985,-0.076836912,-1.57125488,4.770425534
0.1294036,-1.2862306,4.1629292,0.132888896,-1.320873335,4.275051595
-0.1746478,-1.3046989,4.1496048,-0.177406674,-1.325308951,4.215155225
0.181197,-1.0014498,3.4581413,0.188560632,-1.042147535,3.59867607
0.3301107,-1.0288909,3.7382571,0.341301599,-1.063770759,3.864985677
0.4786714,-0.9976967,3.9010712,0.489366926,-1.019989427,3.988237487
0.4192109,-0.9140736,3.6211456,0.428138064,-0.933538945,3.698258482
0.1335228,-1.1448397,3.8307426,0.137081585,-1.175353125,3.932843425
-0.0124192,-1.2357771,3.9798314,-0.013116017,-1.305114108,4.203131867
-0.2382339,-1.1515156,3.8305707,-0.247673011,-1.197140019,3.98234247
0.0357311,-1.1059396,3.621763,0.037509275,-1.160977215,3.802001774
0.3821862,-0.8542441,3.3175221,0.402801044,-0.900321402,3.496466816
-0.2853681,-1.3894606,4.305033,-0.296655704,-1.444420076,4.475316605
-0.3574423,-1.4831146,4.4658284,-0.373995399,-1.551797413,4.672640238
-0.4986641,-1.3209972,4.1847699,-0.519857525,-1.377140112,4.362624304
-0.2620643,-1.0569587,3.4011212,-0.271000364,-1.092999665,3.517095163
-0.4463455,-1.0581712,3.6153495,-0.462271077,-1.095926677,3.744344927
-0.4051936,-1.2547078,3.9996709,-0.423135312,-1.310265453,4.17677375
0.9760606,0.0974995,3.5215902,1.025769141,0.102464927,3.700936759
-0.2021718,1.6558705,4.6095016,-0.210782629,1.726396748,4.805827854
0.1060292,1.6425112,4.6304764,0.110634152,1.713847064,4.831582507
0.402433,1.5861562,4.6518322,0.416332003,1.640937964,4.812494543
0.6540519,1.4804221,4.6830364,0.674247802,1.526134771,4.827639822
0.8831791,1.302704,4.6970301,0.914520066,1.348932451,4.863711421
1.0761678,1.0822891,4.7103627,1.104666792,1.110950196,4.835102161
1.2401188,0.8402533,4.7228162,1.252828298,0.848864731,4.771218517
1.3860717,0.572106,4.7360959,1.423813128,0.587683908,4.865055335
1.5013533,0.2929174,4.7368967,1.568692152,0.306055361,4.949356477
-0.2566,1.5045744,4.4243645,-0.26489466,1.553210151,4.567383211
